index,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrit,NumGE1500,PctGE1500,year
1472,S,Don Antonio Lugo High,Chino Valley Unified,San Bernardino,455,224,440,441,436,59,26.34,1516
1473,S,Ruben S. Ayala High,Chino Valley Unified,San Bernardino,659,574,492,516,491,278,48.43,1516
1474,S,Chino Hills High,Chino Valley Unified,San Bernardino,699,598,475,498,473,241,40.3,1516
1475,S,Buena Vista Continuation High,Chino Valley Unified,San Bernardino,130,1,,,,,,1516
1476,S,Chino High,Chino Valley Unified,San Bernardino,553,299,444,458,452,78,26.09,1516
1477,D,,Colton Joint Unified,San Bernardino,1755,547,445,455,442,138,25.23,1516
1478,S,Grand Terrace High School at the Ray Abril Jr. Edu,Colton Joint Unified,San Bernardino,548,211,454,455,448,50,23.7,1516
1479,S,Washington High,Colton Joint Unified,San Bernardino,59,1,,,,,,1516
1480,S,Bloomington High,Colton Joint Unified,San Bernardino,490,207,444,461,439,57,27.54,1516
1481,S,Colton High,Colton Joint Unified,San Bernardino,439,128,431,442,438,30,23.44,1516
1482,D,,Fontana Unified,San Bernardino,3295,1406,434,437,423,259,18.42,1516
1483,S,Summit High,Fontana Unified,San Bernardino,607,332,449,453,434,77,23.19,1516
1484,S,Jurupa Hills High,Fontana Unified,San Bernardino,428,203,418,429,406,30,14.78,1516
1485,S,Fontana A. B. Miller High,Fontana Unified,San Bernardino,550,185,447,447,426,33,17.84,1516
1486,S,Henry J. Kaiser High,Fontana Unified,San Bernardino,602,382,426,426,421,70,18.32,1516
1487,S,Fontana High,Fontana Unified,San Bernardino,605,304,429,435,423,49,16.12,1516
1488,D,,Helendale Elementary,San Bernardino,268,25,497,487,477,13,52,1516
1489,S,Academy of Careers and Exploration,Helendale Elementary,San Bernardino,38,22,504,496,485,12,54.55,1516
1490,S,Empire Springs Charter,Helendale Elementary,San Bernardino,21,2,,,,,,1516
1491,S,Alta Vista South Public Charter,Helendale Elementary,San Bernardino,199,1,,,,,,1516
1492,D,,Morongo Unified,San Bernardino,787,166,474,477,462,61,36.75,1516
1493,S,Hope Academy Charter,Morongo Unified,San Bernardino,234,2,,,,,,1516
1494,S,Twentynine Palms High,Morongo Unified,San Bernardino,173,69,471,478,458,22,31.88,1516
1495,S,Yucca Valley High,Morongo Unified,San Bernardino,286,95,478,477,466,38,40,1516
1496,D,,Needles Unified,San Bernardino,62,15,451,467,417,4,26.67,1516
1497,S,Needles High,Needles Unified,San Bernardino,58,15,451,467,417,4,26.67,1516
1498,D,,Oro Grande Elementary,San Bernardino,596,115,457,439,443,32,27.83,1516
1499,S,Mojave River Academy,Oro Grande Elementary,San Bernardino,433,2,,,,,,1516
1500,S,Riverside Preparatory,Oro Grande Elementary,San Bernardino,163,113,456,438,443,31,27.43,1516
1501,D,,Redlands Unified,San Bernardino,1867,863,509,516,496,431,49.94,1516
1502,S,Citrus Valley High,Redlands Unified,San Bernardino,534,274,491,499,474,121,44.16,1516
1503,S,Redlands eAcademy,Redlands Unified,San Bernardino,3,2,,,,,,1516
1504,S,Redlands East Valley High,Redlands Unified,San Bernardino,481,253,507,513,495,126,49.8,1516
1505,S,Grove,Redlands Unified,San Bernardino,33,26,532,517,498,16,61.54,1516
1506,S,Redlands Senior High,Redlands Unified,San Bernardino,585,308,525,535,517,168,54.55,1516
1507,D,,Rialto Unified,San Bernardino,2103,758,426,437,419,130,17.15,1516
1508,S,Wilmer Amina Carter High,Rialto Unified,San Bernardino,578,260,430,437,427,48,18.46,1516
1509,S,Milor Continuation High,Rialto Unified,San Bernardino,211,1,,,,,,1516
1510,S,Zupanic High,Rialto Unified,San Bernardino,92,1,,,,,,1516
1511,S,Rialto High,Rialto Unified,San Bernardino,661,304,425,439,414,51,16.78,1516
1512,S,Eisenhower Senior High,Rialto Unified,San Bernardino,554,192,423,436,416,31,16.15,1516
1513,D,,Rim of the World Unified,San Bernardino,273,84,504,500,484,42,50,1516
1514,S,Rim of the World Senior High,Rim of the World Unified,San Bernardino,248,84,504,500,484,42,50,1516
1515,D,,San Bernardino City Unified,San Bernardino,3664,1204,430,437,424,225,18.69,1516
1516,S,ASA Charter,San Bernardino City Unified,San Bernardino,14,1,,,,,,1516
1517,S,Public Safety Academy,San Bernardino City Unified,San Bernardino,40,17,411,439,411,1,5.88,1516
1518,S,Options for Youth-San Bernardino,San Bernardino City Unified,San Bernardino,93,22,431,462,460,7,31.82,1516
1519,S,Indian Springs High,San Bernardino City Unified,San Bernardino,427,208,410,412,404,17,8.17,1516
1520,S,Provisional Accelerated Learning Academy,San Bernardino City Unified,San Bernardino,92,1,,,,,,1516
1521,S,Arroyo Valley High,San Bernardino City Unified,San Bernardino,540,195,425,431,413,29,14.87,1516
1522,S,Middle College High,San Bernardino City Unified,San Bernardino,56,58,471,487,461,18,31.03,1516
1523,S,Cajon High,San Bernardino City Unified,San Bernardino,654,317,451,462,441,89,28.08,1516
1524,S,Pacific High,San Bernardino City Unified,San Bernardino,299,114,403,416,408,13,11.4,1516
1525,S,San Bernardino High,San Bernardino City Unified,San Bernardino,343,133,419,415,411,20,15.04,1516
1526,S,San Gorgonio High,San Bernardino City Unified,San Bernardino,348,138,437,442,436,31,22.46,1516
1527,D,,Trona Joint Unified,San Bernardino,17,8,,,,,,1516
1528,S,Trona High,Trona Joint Unified,San Bernardino,17,8,,,,,,1516
1529,D,,Victor Valley Union High,San Bernardino,2447,778,449,443,437,188,24.16,1516
1530,S,University Preparatory,Victor Valley Union High,San Bernardino,167,159,491,500,492,76,47.8,1516
1531,S,Adelanto High,Victor Valley Union High,San Bernardino,384,129,410,417,409,18,13.95,1516
1532,S,Options for Youth-Victorville Charter,Victor Valley Union High,San Bernardino,466,73,442,400,422,8,10.96,1516
1533,S,Excelsior Charter,Victor Valley Union High,San Bernardino,341,74,491,488,462,34,45.95,1516
1534,S,Silverado High,Victor Valley Union High,San Bernardino,516,160,430,427,418,23,14.38,1516
1535,S,Victor Valley High,Victor Valley Union High,San Bernardino,450,164,437,422,415,22,13.41,1516
1536,S,Cobalt Institute of Math and Science Academy,Victor Valley Union High,San Bernardino,18,19,495,473,485,7,36.84,1516
1537,D,,Yucaipa-Calimesa Joint Unified,San Bernardino,714,251,480,480,469,103,41.04,1516
1538,S,Green Valley High,Yucaipa-Calimesa Joint Unified,San Bernardino,80,1,,,,,,1516
1539,S,Yucaipa High,Yucaipa-Calimesa Joint Unified,San Bernardino,591,250,480,480,469,102,40.8,1516
1540,D,,Baker Valley Unified,San Bernardino,11,7,,,,,,1516
1541,S,Baker High,Baker Valley Unified,San Bernardino,11,7,,,,,,1516
1542,D,,Silver Valley Unified,San Bernardino,86,30,488,487,465,11,36.67,1516
1543,S,Silver Valley High,Silver Valley Unified,San Bernardino,67,29,488,486,465,11,37.93,1516
1544,S,Silver Valley Academy,Silver Valley Unified,San Bernardino,8,1,,,,,,1516
1545,D,,Snowline Joint Unified,San Bernardino,643,202,495,504,475,95,47.03,1516
1546,S,Serrano High,Snowline Joint Unified,San Bernardino,511,200,496,505,476,95,47.5,1516
1547,S,Chaparral High,Snowline Joint Unified,San Bernardino,119,1,,,,,,1516
1548,S,Snowline Virtual,Snowline Joint Unified,San Bernardino,4,1,,,,,,1516
1549,D,,Hesperia Unified,San Bernardino,2105,672,452,455,439,171,25.45,1516
1550,S,Summit Leadership Academy-High Desert,Hesperia Unified,San Bernardino,40,11,,,,,,1516
1551,S,Mirus Secondary,Hesperia Unified,San Bernardino,101,4,,,,,,1516
1552,S,Encore Jr./Sr. High School for the Performing and,Hesperia Unified,San Bernardino,119,47,486,444,453,13,27.66,1516
1553,S,Oak Hills High,Hesperia Unified,San Bernardino,578,273,447,454,432,63,23.08,1516
1554,S,Hesperia High,Hesperia Unified,San Bernardino,467,163,448,442,442,37,22.7,1516
1555,S,Sultana High,Hesperia Unified,San Bernardino,452,174,459,476,448,57,32.76,1516
1556,S,Shadow Ridge,Hesperia Unified,San Bernardino,59,0,,,,,,1516
1557,D,,Lucerne Valley Unified,San Bernardino,79,26,463,462,436,3,11.54,1516
1558,S,Sky Mountain Charter,Lucerne Valley Unified,San Bernardino,20,8,,,,,,1516
1559,S,Lucerne Valley High,Lucerne Valley Unified,San Bernardino,55,18,445,476,426,2,11.11,1516
1560,D,,Upland Unified,San Bernardino,919,449,488,495,479,183,40.76,1516
1561,S,Upland High,Upland Unified,San Bernardino,816,449,488,495,479,183,40.76,1516
1562,D,,Apple Valley Unified,San Bernardino,1015,307,495,487,481,139,45.28,1516
1563,S,Apple Valley High,Apple Valley Unified,San Bernardino,526,163,491,490,473,68,41.72,1516
1564,S,Granite Hills High,Apple Valley Unified,San Bernardino,373,90,482,463,469,35,38.89,1516
1565,S,High Desert Premier Academy,Apple Valley Unified,San Bernardino,34,0,,,,,,1516
1566,S,Academy for Academic Excellence,Apple Valley Unified,San Bernardino,77,54,529,515,524,36,66.67,1516
1567,C,,,San Diego,43146,18078,505,514,492,8921,49.35,1516
1568,D,,San Diego County Office of Education,San Diego,818,61,471,465,464,25,40.98,1516
1569,S,San Pasqual Academy,San Diego County Office of Education,San Diego,31,16,398,378,409,2,12.5,1516
1570,S,Monarch,San Diego County Office of Education,San Diego,23,9,,,,,,1516
1571,S,Literacy First Charter,San Diego County Office of Education,San Diego,74,36,536,535,522,22,61.11,1516
1572,D,,Borrego Springs Unified,San Diego,253,22,435,412,395,3,13.64,1516
1573,S,Juan Bautista de Anza,Borrego Springs Unified,San Diego,10,2,,,,,,1516
1574,S,Diego Springs Academy,Borrego Springs Unified,San Diego,208,0,,,,,,1516
1575,S,Borrego Springs High,Borrego Springs Unified,San Diego,35,20,422,404,389,2,10,1516
1576,D,,Chula Vista Elementary,San Diego,48,40,448,453,434,8,20,1516
1577,S,Chula Vista Learning Community Charter,Chula Vista Elementary,San Diego,48,40,448,453,434,8,20,1516
1578,D,,Coronado Unified,San Diego,308,231,563,549,534,167,72.29,1516
1579,S,Coronado High,Coronado Unified,San Diego,298,229,563,549,533,165,72.05,1516
1580,D,,Dehesa Elementary,San Diego,798,29,487,467,454,10,34.48,1516
1581,S,Diego Hills Charter,Dehesa Elementary,San Diego,661,14,,,,,,1516
1582,S,MethodSchools,Dehesa Elementary,San Diego,12,2,,,,,,1516
1583,S,Inspire Charter School - South,Dehesa Elementary,San Diego,66,0,,,,,,1516
1584,S,Dehesa Charter,Dehesa Elementary,San Diego,59,13,,,,,,1516
1585,D,,Escondido Union High,San Diego,2344,938,499,501,486,437,46.59,1516
1586,S,Classical Academy High,Escondido Union High,San Diego,225,124,573,557,548,96,77.42,1516
1587,S,Del Lago Academy - Campus of Applied Science,Escondido Union High,San Diego,87,67,467,471,457,22,32.84,1516
1588,S,San Pasqual High,Escondido Union High,San Diego,535,261,510,521,500,132,50.57,1516
1589,S,Escondido Charter High,Escondido Union High,San Diego,225,103,539,537,524,67,65.05,1516
1590,S,Escondido High,Escondido Union High,San Diego,561,219,474,476,463,82,37.44,1516
1591,S,Orange Glen High,Escondido Union High,San Diego,459,164,449,446,434,38,23.17,1516
1592,D,,Fallbrook Union High,San Diego,595,187,484,498,464,74,39.57,1516
1593,S,Oasis High (Alternative),Fallbrook Union High,San Diego,47,10,,,,,,1516
1594,S,Fallbrook High,Fallbrook Union High,San Diego,459,177,487,500,467,73,41.24,1516
1595,D,,Grossmont Union High,San Diego,5662,2087,493,507,481,968,46.38,1516
1596,S,IDEA Center,Grossmont Union High,San Diego,80,0,,,,,,1516
1597,S,Valhalla High,Grossmont Union High,San Diego,545,210,521,527,509,127,60.48,1516
1598,S,West Hills High,Grossmont Union High,San Diego,511,230,513,528,498,127,55.22,1516
1599,S,Steele Canyon High,Grossmont Union High,San Diego,510,305,500,496,492,143,46.89,1516
1600,S,Grossmont Middle College High,Grossmont Union High,San Diego,37,42,531,534,516,26,61.9,1516
1601,S,El Cajon Valley High,Grossmont Union High,San Diego,516,85,424,448,435,19,22.35,1516
1602,S,El Capitan High,Grossmont Union High,San Diego,399,116,499,499,472,53,45.69,1516
1603,S,Granite Hills High,Grossmont Union High,San Diego,601,222,508,531,495,124,55.86,1516
1604,S,Grossmont High,Grossmont Union High,San Diego,597,188,511,520,494,104,55.32,1516
1605,S,Helix High,Grossmont Union High,San Diego,569,337,481,507,472,137,40.65,1516
1606,S,Monte Vista High,Grossmont Union High,San Diego,439,118,453,478,427,29,24.58,1516
1607,S,Mount Miguel High,Grossmont Union High,San Diego,368,117,434,448,423,21,17.95,1516
1608,S,Santana High,Grossmont Union High,San Diego,344,117,503,524,493,58,49.57,1516
1609,D,,Jamul-Dulzura Union Elementary,San Diego,27,3,,,,,,1516
1610,S,Greater San Diego Academy,Jamul-Dulzura Union Elementary,San Diego,27,3,,,,,,1516
1611,D,,Julian Union Elementary,San Diego,594,29,533,529,514,19,65.52,1516
1612,S,Diego Valley Charter,Julian Union Elementary,San Diego,448,0,,,,,,1516
1613,S,Julian Charter,Julian Union Elementary,San Diego,134,29,533,529,514,19,65.52,1516
1614,D,,Julian Union High,San Diego,39,13,,,,,,1516
1615,S,Julian High,Julian Union High,San Diego,35,13,,,,,,1516
1616,D,,Lakeside Union Elementary,San Diego,96,24,579,546,566,21,87.5,1516
1617,S,National University Academy,Lakeside Union Elementary,San Diego,59,0,,,,,,1516
1618,S,River Valley Charter,Lakeside Union Elementary,San Diego,37,24,579,546,566,21,87.5,1516
1619,D,,Mountain Empire Unified,San Diego,349,66,469,457,456,20,30.3,1516
1620,S,San Diego Virtual,Mountain Empire Unified,San Diego,160,10,,,,,,1516
1621,S,Pivot Charter School - San Diego,Mountain Empire Unified,San Diego,25,4,,,,,,1516
1622,S,Academy of Arts and Sciences: El Cajon Middle and,Mountain Empire Unified,San Diego,9,2,,,,,,1516
1623,S,Academy of Arts and Sciences: Del Mar Elementary (,Mountain Empire Unified,San Diego,0,4,,,,,,1516
1624,S,Academy of Arts and Sciences: Del Mar Middle & Hig,Mountain Empire Unified,San Diego,36,0,,,,,,1516
1625,S,Mountain Empire High,Mountain Empire Unified,San Diego,95,46,457,448,444,12,26.09,1516
1626,D,,Poway Unified,San Diego,2804,1802,562,585,555,1323,73.42,1516
1627,S,Del Norte High,Poway Unified,San Diego,512,386,584,602,581,309,80.05,1516
1628,S,Mt. Carmel High,Poway Unified,San Diego,485,304,542,562,523,196,64.47,1516
1629,S,Rancho Bernardo High,Poway Unified,San Diego,556,367,561,595,555,265,72.21,1516
1630,S,Westview High,Poway Unified,San Diego,566,409,576,602,574,317,77.51,1516
1631,S,Abraxas Continuation High,Poway Unified,San Diego,142,1,,,,,,1516
1632,S,Poway High,Poway Unified,San Diego,532,335,541,557,534,236,70.45,1516
1633,D,,Ramona City Unified,San Diego,473,169,523,534,506,105,62.13,1516
1634,S,Future Bound Independent Study Secondary,Ramona City Unified,San Diego,26,0,,,,,,1516
1635,S,Mountain Valley Academy,Ramona City Unified,San Diego,22,8,,,,,,1516
1636,S,Ramona High,Ramona City Unified,San Diego,353,161,521,533,505,99,61.49,1516
1637,D,,San Diego Unified,San Diego,10273,5007,485,493,472,2093,41.8,1516
1638,S,High Tech High International,San Diego Unified,San Diego,97,94,499,494,481,42,44.68,1516
1639,S,Learning Choice Academy,San Diego Unified,San Diego,90,8,,,,,,1516
1640,S,San Diego International Studies,San Diego Unified,San Diego,208,160,517,512,511,85,53.13,1516
1641,S,San Diego Business/Leadership,San Diego Unified,San Diego,179,60,416,411,411,12,20,1516
1642,S,Kearny Digital Media & Design,San Diego Unified,San Diego,87,47,452,414,440,10,21.28,1516
1643,S,Kearny SCT,San Diego Unified,San Diego,90,55,490,512,460,21,38.18,1516
1644,S,Kearny International Business,San Diego Unified,San Diego,104,55,466,489,451,17,30.91,1516
1645,S,"Kearny Eng, Innov & Design",San Diego Unified,San Diego,78,43,417,428,398,6,13.95,1516
1646,S,Crawford High,San Diego Unified,San Diego,242,109,384,388,378,8,7.34,1516
1647,S,San Diego Science and Technology,San Diego Unified,San Diego,142,52,455,449,434,11,21.15,1516
1648,S,San Diego Metro Career and Tech,San Diego Unified,San Diego,25,21,438,429,431,2,9.52,1516
1649,S,High Tech High Media Arts,San Diego Unified,San Diego,95,86,489,479,475,33,38.37,1516
1650,S,Lincoln High,San Diego Unified,San Diego,290,150,395,424,400,16,10.67,1516
1651,S,Health Sciences High,San Diego Unified,San Diego,137,97,441,441,418,20,20.62,1516
1652,S,Arroyo Paseo Charter High,San Diego Unified,San Diego,36,2,,,,,,1516
1653,S,San Diego Early/Middle College,San Diego Unified,San Diego,19,14,,,,,,1516
1654,S,King-Chavez Community High,San Diego Unified,San Diego,120,43,389,394,370,1,2.33,1516
1655,S,Gompers Preparatory Academy,San Diego Unified,San Diego,123,122,370,374,366,3,2.46,1516
1656,S,iHigh Virtual Academy,San Diego Unified,San Diego,20,7,,,,,,1516
1657,S,Coleman Tech Charter High,San Diego Unified,San Diego,47,16,513,503,489,7,43.75,1516
1658,S,Home & Hosp/Transition Support,San Diego Unified,San Diego,16,0,,,,,,1516
1659,S,e3 Civic High,San Diego Unified,San Diego,74,42,452,453,421,9,21.43,1516
1660,S,Laurel Preparatory Academy,San Diego Unified,San Diego,54,2,,,,,,1516
1661,S,John Muir,San Diego Unified,San Diego,12,7,,,,,,1516
1662,S,Serra High,San Diego Unified,San Diego,418,236,498,525,486,120,50.85,1516
1663,S,Mira Mesa High,San Diego Unified,San Diego,599,349,500,520,480,174,49.86,1516
1664,S,Twain High,San Diego Unified,San Diego,142,4,,,,,,1516
1665,S,University City High,San Diego Unified,San Diego,417,314,523,535,509,187,59.55,1516
1666,S,San Diego SCPA,San Diego Unified,San Diego,200,159,482,473,481,58,36.48,1516
1667,S,Mt. Everest Academy,San Diego Unified,San Diego,34,21,640,590,599,18,85.71,1516
1668,S,Scripps Ranch High,San Diego Unified,San Diego,527,394,561,583,552,287,72.84,1516
1669,S,Charter School of San Diego,San Diego Unified,San Diego,1158,38,473,448,456,10,26.32,1516
1670,S,Preuss School UCSD,San Diego Unified,San Diego,132,133,487,490,479,55,41.35,1516
1671,S,Clairemont High,San Diego Unified,San Diego,258,134,492,490,482,58,43.28,1516
1672,S,High Tech High,San Diego Unified,San Diego,131,111,527,527,513,61,54.95,1516
1673,S,Audeo Charter,San Diego Unified,San Diego,342,12,,,,,,1516
1674,S,Henry High,San Diego Unified,San Diego,564,414,518,529,490,224,54.11,1516
1675,S,Hoover High,San Diego Unified,San Diego,410,247,407,414,400,35,14.17,1516
1676,S,La Jolla High,San Diego Unified,San Diego,370,255,555,566,549,182,71.37,1516
1677,S,Madison High,San Diego Unified,San Diego,273,171,457,457,445,47,27.49,1516
1678,S,Mission Bay High,San Diego Unified,San Diego,240,152,435,448,422,34,22.37,1516
1679,S,Morse High,San Diego Unified,San Diego,416,192,455,476,448,51,26.56,1516
1680,S,Point Loma High,San Diego Unified,San Diego,430,275,513,516,502,152,55.27,1516
1681,S,Garfield High,San Diego Unified,San Diego,169,1,,,,,,1516
1682,S,The O'Farrell Charter,San Diego Unified,San Diego,90,88,414,444,410,18,20.45,1516
1683,D,,San Dieguito Union High,San Diego,2052,1271,584,605,587,1027,80.8,1516
1684,S,Canyon Crest Academy,San Dieguito Union High,San Diego,428,297,624,640,628,263,88.55,1516
1685,S,Torrey Pines High,San Dieguito Union High,San Diego,687,412,604,635,612,361,87.62,1516
1686,S,La Costa Canyon High,San Dieguito Union High,San Diego,470,293,540,570,548,205,69.97,1516
1687,S,Sunset High (Continuation),San Dieguito Union High,San Diego,73,3,,,,,,1516
1688,S,San Dieguito High Academy,San Dieguito Union High,San Diego,384,266,558,561,549,198,74.44,1516
1689,D,,Spencer Valley Elementary,San Diego,285,21,554,527,519,13,61.9,1516
